"ID_CHAMBRE_RESA","ARRIVEE","DEPART","CHAMBRE","RESERVATION"
6098,29/04/2019,30/04/2019,8,16754
15146,30/04/2019,02/05/2019,8,14261
16364,04/05/2019,06/05/2019,8,19801
17582,06/05/2019,07/05/2019,8,11363
6707,07/05/2019,09/05/2019,8,10241
7316,09/05/2019,10/05/2019,8,2389
10970,12/05/2019,13/05/2019,8,19245
7751,15/05/2019,17/05/2019,8,13540
18278,19/05/2019,20/05/2019,8,9431
2096,24/05/2019,27/05/2019,8,9799
3401,27/05/2019,29/05/2019,8,5107
12710,02/06/2019,04/06/2019,8,6044
18191,05/06/2019,06/06/2019,8,1462
14972,06/06/2019,09/06/2019,8,9095
3140,09/06/2019,12/06/2019,8,1964
10100,15/06/2019,18/06/2019,8,8610
18452,18/06/2019,19/06/2019,8,6619
12536,25/06/2019,26/06/2019,8,17400
4271,26/06/2019,28/06/2019,8,5207
16538,29/06/2019,30/06/2019,8,12386
18365,07/07/2019,09/07/2019,8,11439
791,12/07/2019,14/07/2019,8,3741
9143,14/07/2019,15/07/2019,8,17063
1313,18/07/2019,20/07/2019,8,4901
8099,20/07/2019,21/07/2019,8,7604
13406,21/07/2019,23/07/2019,8,14086
5576,24/07/2019,26/07/2019,8,2218
12449,26/07/2019,27/07/2019,8,4016
6446,30/07/2019,01/08/2019,8,7429
4793,02/08/2019,04/08/2019,8,7266
5750,05/08/2019,08/08/2019,8,16717
18974,08/08/2019,09/08/2019,8,9506
14189,11/08/2019,12/08/2019,8,9009
182,15/08/2019,16/08/2019,8,3679
1922,19/08/2019,20/08/2019,8,3851
15842,23/08/2019,26/08/2019,8,12327
6011,28/08/2019,29/08/2019,8,8170
7925,01/09/2019,04/09/2019,8,7584
12362,04/09/2019,06/09/2019,8,6007
13667,06/09/2019,07/09/2019,8,8957
3053,12/09/2019,14/09/2019,8,5073
10361,14/09/2019,15/09/2019,8,5813
13058,17/09/2019,19/09/2019,8,14051
10187,19/09/2019,21/09/2019,8,2678
7664,23/09/2019,24/09/2019,8,13532
10796,25/09/2019,26/09/2019,8,7860
2618,28/09/2019,01/10/2019,8,9846
7142,01/10/2019,02/10/2019,8,5505
9926,02/10/2019,04/10/2019,8,649
14276,04/10/2019,05/10/2019,8,9019
3488,04/10/2019,07/10/2019,8,13122
13928,10/10/2019,12/10/2019,8,14135
6359,14/10/2019,16/10/2019,8,15411
16625,16/10/2019,17/10/2019,8,12396
12797,17/10/2019,18/10/2019,8,14018
13493,19/10/2019,22/10/2019,8,8936
3749,23/10/2019,26/10/2019,8,15151
14885,26/10/2019,28/10/2019,8,19635
3227,28/10/2019,29/10/2019,8,5093
5924,29/10/2019,01/11/2019,8,10163
5141,01/11/2019,03/11/2019,8,2172
5489,07/11/2019,08/11/2019,8,16691
17060,08/11/2019,11/11/2019,8,4487
13841,12/11/2019,13/11/2019,8,8974
18017,13/11/2019,14/11/2019,8,12535
1487,14/11/2019,16/11/2019,8,3812
7490,16/11/2019,18/11/2019,8,13516
6881,18/11/2019,20/11/2019,8,2350
2792,18/11/2019,21/11/2019,8,7047
12623,21/11/2019,22/11/2019,8,8862
1139,22/11/2019,25/11/2019,8,14871
17930,29/11/2019,02/12/2019,8,6567
2879,02/12/2019,03/12/2019,8,7055
17756,03/12/2019,06/12/2019,8,12509
6272,06/12/2019,08/12/2019,8,10197
12971,13/12/2019,14/12/2019,8,19444
8534,15/12/2019,16/12/2019,8,15606
3575,16/12/2019,17/12/2019,8,15130
5315,18/12/2019,19/12/2019,8,5310
2705,19/12/2019,20/12/2019,8,15040
4097,20/12/2019,21/12/2019,8,18566
11144,22/12/2019,25/12/2019,8,8703
4184,25/12/2019,26/12/2019,8,13193
15494,26/12/2019,29/12/2019,8,1204
12818,18/01/2019,20/01/2019,29,951
3857,21/01/2019,24/01/2019,29,7157
10295,24/01/2019,26/01/2019,29,5805
13514,26/01/2019,27/01/2019,29,3019
2552,28/01/2019,29/01/2019,29,11838
12905,29/01/2019,01/02/2019,29,10891
4466,01/02/2019,03/02/2019,29,15222
16472,03/02/2019,06/02/2019,29,9242
19517,06/02/2019,07/02/2019,29,12690
14471,07/02/2019,10/02/2019,29,1112
5510,10/02/2019,11/02/2019,29,13333
9947,10/02/2019,13/02/2019,29,19148
8120,13/02/2019,15/02/2019,29,15572
10121,15/02/2019,16/02/2019,29,10613
15341,16/02/2019,18/02/2019,29,12279
18212,21/02/2019,24/02/2019,29,19990
4988,26/02/2019,28/02/2019,29,2151
12209,03/03/2019,06/03/2019,29,8818
11165,06/03/2019,07/03/2019,29,7894
4118,13/03/2019,14/03/2019,29,18569
1421,14/03/2019,15/03/2019,29,11730
13253,15/03/2019,17/03/2019,29,6099
2204,17/03/2019,18/03/2019,29,18379
8207,19/03/2019,20/03/2019,29,16972
14819,25/03/2019,27/03/2019,29,17631
15515,27/03/2019,28/03/2019,29,12293
12557,29/03/2019,30/03/2019,29,4029
18125,31/03/2019,02/04/2019,29,6589
14210,03/04/2019,04/04/2019,29,4206
17864,04/04/2019,05/04/2019,29,9393
13688,05/04/2019,07/04/2019,29,10960
9512,07/04/2019,09/04/2019,29,5732
14384,16/04/2019,17/04/2019,29,4222
5162,17/04/2019,19/04/2019,29,18661
5771,21/04/2019,22/04/2019,29,16720
15602,23/04/2019,25/04/2019,29,1212
17342,25/04/2019,27/04/2019,29,4511
14123,27/04/2019,29/04/2019,29,19561
6380,30/04/2019,02/05/2019,29,15413
17081,02/05/2019,03/05/2019,29,19875
16907,02/05/2019,04/05/2019,29,14426
11513,04/05/2019,06/05/2019,29,13902
3248,06/05/2019,07/05/2019,29,7095
986,07/05/2019,10/05/2019,29,1761
10469,10/05/2019,11/05/2019,29,2710
14297,10/05/2019,12/05/2019,29,4213
3509,12/05/2019,13/05/2019,29,2007
10817,19/05/2019,20/05/2019,29,19229
12644,21/05/2019,22/05/2019,29,8865
10382,22/05/2019,23/05/2019,29,7815
14036,27/05/2019,28/05/2019,29,10995
9425,28/05/2019,30/05/2019,29,5725
19343,30/05/2019,31/05/2019,29,18109
5249,31/05/2019,03/06/2019,29,13311
15689,03/06/2019,04/06/2019,29,3223
13427,03/06/2019,05/06/2019,29,8929
12122,05/06/2019,07/06/2019,29,872
8033,07/06/2019,08/06/2019,29,2454
15863,09/06/2019,10/06/2019,29,11181
6728,10/06/2019,12/06/2019,29,10242
6206,12/06/2019,14/06/2019,29,2280
3422,27/06/2019,30/06/2019,29,3997
290,02/07/2019,04/07/2019,29,14781
5075,04/07/2019,05/07/2019,29,163
17777,05/07/2019,08/07/2019,29,1422
12035,08/07/2019,10/07/2019,29,5974
18386,11/07/2019,13/07/2019,29,16018
8990,13/07/2019,15/07/2019,29,2553
18038,18/07/2019,20/07/2019,29,3446
16646,23/07/2019,24/07/2019,29,6441
7337,27/07/2019,28/07/2019,29,7527
4901,28/07/2019,30/07/2019,29,13272
8729,31/07/2019,02/08/2019,29,10463
10208,02/08/2019,04/08/2019,29,15768
16820,04/08/2019,06/08/2019,29,9283
19604,11/08/2019,13/08/2019,29,18134
16037,13/08/2019,14/08/2019,29,19766
18299,14/08/2019,15/08/2019,29,1472
16385,15/08/2019,18/08/2019,29,14374
13775,18/08/2019,21/08/2019,29,10968
2987,21/08/2019,22/08/2019,29,9882
17429,21/08/2019,23/08/2019,29,6520
11078,25/08/2019,26/08/2019,29,2771
11774,26/08/2019,29/08/2019,29,8771
17603,29/08/2019,30/08/2019,29,6535
17516,29/08/2019,31/08/2019,29,11356
3596,05/09/2019,07/09/2019,29,13132
16559,07/09/2019,08/09/2019,29,9250
7772,09/09/2019,11/09/2019,29,431
6119,11/09/2019,13/09/2019,29,10182
18995,13/09/2019,14/09/2019,29,3538
11339,15/09/2019,17/09/2019,29,19286
7424,17/09/2019,18/09/2019,29,2398
19430,22/09/2019,25/09/2019,29,12679
14645,27/09/2019,30/09/2019,29,19608
11252,30/09/2019,01/10/2019,29,8714
7859,01/10/2019,02/10/2019,29,18934
3161,02/10/2019,03/10/2019,29,11894
7598,03/10/2019,06/10/2019,29,16905
10904,06/10/2019,07/10/2019,29,2755
12731,10/10/2019,12/10/2019,29,12013
18734,13/10/2019,16/10/2019,29,11479
8642,17/10/2019,18/10/2019,29,17020
9773,18/10/2019,20/10/2019,29,13719
14993,20/10/2019,22/10/2019,29,14243
1682,25/10/2019,27/10/2019,29,12925
16994,28/10/2019,29/10/2019,29,14434
17168,29/10/2019,30/10/2019,29,9315
19778,02/11/2019,04/11/2019,29,1617
2900,04/11/2019,06/11/2019,29,1940
18821,08/11/2019,10/11/2019,29,1525
11600,10/11/2019,13/11/2019,29,7935
14732,15/11/2019,16/11/2019,29,1133
16298,16/11/2019,19/11/2019,29,11229
15776,19/11/2019,21/11/2019,29,6357
15254,19/11/2019,20/11/2019,29,3176
3683,23/11/2019,24/11/2019,29,7138
3074,25/11/2019,26/11/2019,29,15085
19169,01/12/2019,02/12/2019,29,6688
9077,02/12/2019,05/12/2019,29,19054
9860,07/12/2019,09/12/2019,29,640
5597,09/12/2019,10/12/2019,29,5341
10034,10/12/2019,11/12/2019,29,2662
551,13/12/2019,15/12/2019,29,11641
638,15/12/2019,16/12/2019,29,12823
6815,15/12/2019,17/12/2019,29,340
2291,17/12/2019,19/12/2019,29,4994
11426,19/12/2019,22/12/2019,29,17297
13166,22/12/2019,23/12/2019,29,2984
15950,26/12/2019,29/12/2019,29,17757
8294,29/12/2019,31/12/2019,29,8410
17082,01/01/2019,02/01/2019,30,6490
2460,26/03/2019,29/03/2019,24,18406
9942,29/03/2019,31/03/2019,24,15736
12465,29/03/2019,01/04/2019,24,2915
10464,01/04/2019,04/04/2019,24,13794
459,04/04/2019,05/04/2019,24,12799
7506,04/04/2019,06/04/2019,24,7544
981,06/04/2019,09/04/2019,24,3760
12291,09/04/2019,10/04/2019,24,6001
12378,12/04/2019,14/04/2019,24,8839
1329,14/04/2019,17/04/2019,24,12886
5592,17/04/2019,18/04/2019,24,16699
10116,20/04/2019,21/04/2019,24,8612
19077,24/04/2019,27/04/2019,24,11514
6984,27/04/2019,30/04/2019,24,13471
8202,01/05/2019,02/05/2019,24,472
14379,05/05/2019,06/05/2019,24,6222
14553,08/05/2019,09/05/2019,24,14200
16032,09/05/2019,10/05/2019,24,9199
13770,10/05/2019,13/05/2019,24,14120
4113,13/05/2019,14/05/2019,24,2061
9420,13/05/2019,16/05/2019,24,7724
10812,19/05/2019,22/05/2019,24,8671
546,25/05/2019,27/05/2019,24,6834
6288,27/05/2019,28/05/2019,24,15404
2199,28/05/2019,30/05/2019,24,16381
11160,31/05/2019,03/06/2019,24,2781
4374,03/06/2019,05/06/2019,24,15211
16728,15/06/2019,18/06/2019,24,14409
13422,18/06/2019,20/06/2019,24,14087
11334,21/06/2019,22/06/2019,24,19285
2112,22/06/2019,25/06/2019,24,3871
8289,25/06/2019,27/06/2019,24,10409
720,27/06/2019,29/06/2019,24,18215
4896,01/07/2019,03/07/2019,24,2144
633,03/07/2019,05/07/2019,24,14822
15075,07/07/2019,10/07/2019,24,3161
111,10/07/2019,12/07/2019,24,11596
16989,12/07/2019,13/07/2019,24,6480
11421,13/07/2019,16/07/2019,24,10730
18294,17/07/2019,20/07/2019,24,9433
12552,21/07/2019,24/07/2019,24,13995
1068,24/07/2019,27/07/2019,24,4878
3765,28/07/2019,31/07/2019,24,2030
19338,02/08/2019,04/08/2019,24,18108
13944,04/08/2019,06/08/2019,24,12138
7245,06/08/2019,07/08/2019,24,18866
5418,07/08/2019,09/08/2019,24,2201
372,09/08/2019,11/08/2019,24,4818
19599,11/08/2019,12/08/2019,24,4729
6549,12/08/2019,13/08/2019,24,314
19425,13/08/2019,16/08/2019,24,11550
15423,16/08/2019,17/08/2019,24,3197
5244,18/08/2019,20/08/2019,24,8088
5157,25/08/2019,27/08/2019,24,13297
7680,02/09/2019,03/09/2019,24,7560
16119,04/09/2019,05/09/2019,24,1266
6810,05/09/2019,08/09/2019,24,339
17772,10/09/2019,11/09/2019,24,1421
11073,12/09/2019,13/09/2019,24,10696
13074,15/09/2019,17/09/2019,24,19455
6462,17/09/2019,18/09/2019,24,7430
13857,20/09/2019,22/09/2019,24,8976
8985,23/09/2019,26/09/2019,24,15648
15597,27/09/2019,30/09/2019,24,14302
7854,04/10/2019,05/10/2019,24,5578
1938,05/10/2019,07/10/2019,24,12955
198,10/10/2019,13/10/2019,24,11605
1764,13/10/2019,14/10/2019,24,11769
5331,14/10/2019,15/10/2019,24,10095
17424,17/10/2019,19/10/2019,24,4518
2808,19/10/2019,20/10/2019,24,11863
4635,27/10/2019,30/10/2019,24,117
8637,30/10/2019,01/11/2019,24,17019
8898,30/10/2019,02/11/2019,24,543
3243,02/11/2019,04/11/2019,24,1973
6636,07/11/2019,08/11/2019,24,13437
2547,11/11/2019,14/11/2019,24,5017
10899,17/11/2019,20/11/2019,24,17240
13335,20/11/2019,21/11/2019,24,6106
12204,20/11/2019,22/11/2019,24,19368
5070,22/11/2019,24/11/2019,24,8070
17076,28/11/2019,29/11/2019,24,11305
2982,29/11/2019,30/11/2019,24,3949
5766,04/12/2019,06/12/2019,24,2232
19860,08/12/2019,10/12/2019,24,3634
11769,10/12/2019,12/12/2019,24,13929
3678,12/12/2019,13/12/2019,24,9942
11682,13/12/2019,16/12/2019,24,13920
12726,16/12/2019,19/12/2019,24,6046
17337,25/12/2019,27/12/2019,24,9334
14466,27/12/2019,28/12/2019,24,11042
16293,30/12/2019,02/01/2020,24,14368
6985,01/01/2019,03/01/2019,25,15472
15424,03/01/2019,05/01/2019,25,1197
12205,05/01/2019,06/01/2019,25,886
12553,06/01/2019,08/01/2019,25,19400
18643,08/01/2019,10/01/2019,25,9464
4288,10/01/2019,11/01/2019,25,5210
8377,15/01/2019,16/01/2019,25,489
19687,17/01/2019,18/01/2019,25,18144
4027,19/01/2019,22/01/2019,25,11970
6898,22/01/2019,23/01/2019,25,16829
1678,23/01/2019,26/01/2019,25,16330
1417,26/01/2019,27/01/2019,25,14893
11509,28/01/2019,29/01/2019,25,10741
4375,30/01/2019,31/01/2019,25,7220
17425,31/01/2019,03/02/2019,25,6519
1156,03/02/2019,04/02/2019,25,9700
18991,04/02/2019,05/02/2019,25,1537
10117,12/02/2019,13/02/2019,25,13752
9769,13/02/2019,15/02/2019,25,17137
5680,15/02/2019,17/02/2019,25,10136
9073,17/02/2019,18/02/2019,25,8501
4636,18/02/2019,19/02/2019,25,15241
15772,22/02/2019,24/02/2019,25,11172
11857,24/02/2019,27/02/2019,25,13937
6550,27/02/2019,02/03/2019,25,8227
15598,02/03/2019,04/03/2019,25,9154
14467,04/03/2019,05/03/2019,25,9042
6115,05/03/2019,08/03/2019,25,8181
12814,11/03/2019,13/03/2019,25,8880
634,13/03/2019,14/03/2019,25,11649
13945,14/03/2019,16/03/2019,25,17545
7420,16/03/2019,19/03/2019,25,7536
14206,20/03/2019,21/03/2019,25,14161
10204,21/03/2019,23/03/2019,25,7795
2461,23/03/2019,24/03/2019,25,7011
11944,25/03/2019,26/03/2019,25,10791
13162,26/03/2019,29/03/2019,25,4088
11074,29/03/2019,31/03/2019,25,8696
460,31/03/2019,01/04/2019,25,6827
9595,02/04/2019,04/04/2019,25,8554
4549,05/04/2019,06/04/2019,25,13230
14815,06/04/2019,07/04/2019,25,3142
1765,07/04/2019,10/04/2019,25,14932
7594,10/04/2019,11/04/2019,25,10327
9856,13/04/2019,15/04/2019,25,5764
17164,15/04/2019,18/04/2019,25,6496
18382,22/04/2019,24/04/2019,25,14573
3418,30/04/2019,01/05/2019,25,5110
9682,02/05/2019,04/05/2019,25,2624
5506,04/05/2019,06/05/2019,25,10116
8551,04/05/2019,05/05/2019,25,507
17773,05/05/2019,07/05/2019,25,9383
13423,07/05/2019,08/05/2019,25,12087
3331,08/05/2019,10/05/2019,25,3985
5941,11/05/2019,14/05/2019,25,8164
9421,17/05/2019,18/05/2019,25,2594
286,18/05/2019,20/05/2019,25,18178
15337,20/05/2019,21/05/2019,25,19691
6637,24/05/2019,25/05/2019,25,15438
5245,26/05/2019,27/05/2019,25,7303
17338,27/05/2019,30/05/2019,25,4510
8029,30/05/2019,31/05/2019,25,13562
6463,30/05/2019,01/06/2019,25,8218
3679,30/05/2019,02/06/2019,25,5137
25,02/06/2019,03/06/2019,25,11587
10813,14/06/2019,16/06/2019,25,19228
11683,16/06/2019,18/06/2019,25,15921
2374,18/06/2019,20/06/2019,25,3892
17686,20/06/2019,22/06/2019,25,17938
808,20/06/2019,21/06/2019,25,12842
1243,22/06/2019,23/06/2019,25,3788
10030,23/06/2019,24/06/2019,25,660
7768,25/06/2019,26/06/2019,25,8346
4897,27/06/2019,30/06/2019,25,5274
18730,30/06/2019,01/07/2019,25,11478
16468,02/07/2019,03/07/2019,25,14382
3940,03/07/2019,05/07/2019,25,16556
18469,06/07/2019,09/07/2019,25,16023
2983,09/07/2019,10/07/2019,25,1949
10900,10/07/2019,11/07/2019,25,19238
5419,13/07/2019,14/07/2019,25,201
11335,14/07/2019,15/07/2019,25,10724
11161,17/07/2019,19/07/2019,25,7892
5854,19/07/2019,22/07/2019,25,18727
5332,23/07/2019,26/07/2019,25,18674
11596,26/07/2019,27/07/2019,25,10750
13336,31/07/2019,02/08/2019,25,4106
11770,02/08/2019,03/08/2019,25,10771
14641,07/08/2019,09/08/2019,25,4246
4201,13/08/2019,15/08/2019,25,18576
11248,17/08/2019,19/08/2019,25,10714
17512,23/08/2019,25/08/2019,25,9355
17251,01/09/2019,04/09/2019,25,3372
4810,04/09/2019,06/09/2019,25,10041
19513,06/09/2019,08/09/2019,25,9562
14989,09/09/2019,12/09/2019,25,6279
19861,14/09/2019,17/09/2019,25,4761
3592,18/09/2019,19/09/2019,25,11
5593,26/09/2019,28/09/2019,25,18697
7681,28/09/2019,30/09/2019,25,8338
8638,28/09/2019,29/09/2019,25,10451
13771,29/09/2019,30/09/2019,25,1042
13075,30/09/2019,02/10/2019,25,14052
5767,02/10/2019,03/10/2019,25,16719
10465,05/10/2019,08/10/2019,25,19193
18121,10/10/2019,12/10/2019,25,9421
17860,12/10/2019,14/10/2019,25,11393
7159,16/10/2019,18/10/2019,25,16858
6202,19/10/2019,21/10/2019,25,13397
12988,21/10/2019,24/10/2019,25,2968
19252,26/10/2019,27/10/2019,25,12664
1069,28/10/2019,30/10/2019,25,6879
8464,30/10/2019,31/10/2019,25,2498
16903,31/10/2019,01/11/2019,25,19855
8986,02/11/2019,05/11/2019,25,552
15250,06/11/2019,08/11/2019,25,6301
16816,12/11/2019,15/11/2019,25,12420
9160,15/11/2019,18/11/2019,25,10508
14032,18/11/2019,19/11/2019,25,17555
18556,19/11/2019,21/11/2019,25,6633
112,22/11/2019,25/11/2019,25,1672
13597,25/11/2019,26/11/2019,25,1025
19339,27/11/2019,29/11/2019,25,12671
16729,30/11/2019,02/12/2019,25,6450
16120,05/12/2019,06/12/2019,25,6387
4723,06/12/2019,08/12/2019,25,16623
5158,11/12/2019,12/12/2019,25,5294
15511,12/12/2019,14/12/2019,25,19711
16207,14/12/2019,17/12/2019,25,1275
2200,19/12/2019,21/12/2019,25,3878
1504,28/12/2019,30/12/2019,25,14900
18295,30/12/2019,01/01/2020,25,4606
17861,01/01/2019,03/01/2019,26,14520
8204,03/01/2019,04/01/2019,26,8396
13076,04/01/2019,05/01/2019,26,12052
15338,05/01/2019,06/01/2019,26,17694
18731,06/01/2019,08/01/2019,26,1515
15512,08/01/2019,10/01/2019,26,6326
1592,08/01/2019,09/01/2019,26,18318
3941,09/01/2019,12/01/2019,26,18554
16469,12/01/2019,14/01/2019,26,17818
10031,14/01/2019,16/01/2019,26,2661
13772,16/01/2019,17/01/2019,26,12120
7769,17/01/2019,19/01/2019,26,10347
18035,20/01/2019,23/01/2019,26,1445
11423,23/01/2019,25/01/2019,26,8730
17426,23/01/2019,24/01/2019,26,4519
16904,24/01/2019,26/01/2019,26,17858
7160,26/01/2019,28/01/2019,26,18856
4115,30/01/2019,31/01/2019,26,5191
10292,03/02/2019,04/02/2019,26,17176
12119,05/02/2019,08/02/2019,26,5983
896,08/02/2019,09/02/2019,26,9673
8291,08/02/2019,11/02/2019,26,2478
14642,11/02/2019,13/02/2019,26,12208
1418,13/02/2019,16/02/2019,26,16303
17600,18/02/2019,19/02/2019,26,9364
18557,20/02/2019,21/02/2019,26,18029
11336,21/02/2019,22/02/2019,26,13883
4637,23/02/2019,24/02/2019,26,13241
15947,27/02/2019,02/03/2019,26,19754
1244,02/03/2019,03/03/2019,26,11709
19949,02/03/2019,04/03/2019,26,6776
4811,02/03/2019,05/03/2019,26,5267
11771,06/03/2019,07/03/2019,26,17329
1679,09/03/2019,11/03/2019,26,18328
9161,11/03/2019,13/03/2019,26,571
12902,11/03/2019,14/03/2019,26,4061
2375,14/03/2019,15/03/2019,26,7001
12554,15/03/2019,16/03/2019,26,17403
8378,18/03/2019,21/03/2019,26,8422
2201,21/03/2019,22/03/2019,26,6986
2897,22/03/2019,24/03/2019,26,13064
13685,24/03/2019,25/03/2019,26,17519
15251,26/03/2019,28/03/2019,26,1175
19253,28/03/2019,29/03/2019,26,18100
14990,30/03/2019,31/03/2019,26,12242
7595,31/03/2019,01/04/2019,26,8327
4376,02/04/2019,05/04/2019,26,16593
6551,06/04/2019,07/04/2019,26,18795
10466,10/04/2019,11/04/2019,26,2709
6464,15/04/2019,16/04/2019,26,13420
3332,16/04/2019,19/04/2019,26,13107
8900,19/04/2019,20/04/2019,26,15639
3158,22/04/2019,25/04/2019,26,16472
8813,25/04/2019,26/04/2019,26,8469
7421,26/04/2019,27/04/2019,26,5536
6029,29/04/2019,01/05/2019,26,261
12815,01/05/2019,03/05/2019,26,2951
18470,03/05/2019,04/05/2019,26,18021
1157,03/05/2019,06/05/2019,26,16275
14120,10/05/2019,12/05/2019,26,4194
17339,15/05/2019,18/05/2019,26,17901
2114,18/05/2019,20/05/2019,26,1871
8726,20/05/2019,23/05/2019,26,2524
7334,25/05/2019,27/05/2019,26,18876
19601,29/05/2019,30/05/2019,26,6730
8552,03/06/2019,04/06/2019,26,5640
11162,04/06/2019,07/06/2019,26,5892
16208,10/06/2019,13/06/2019,26,3276
12728,16/06/2019,17/06/2019,26,4046
13511,18/06/2019,20/06/2019,26,6128
7073,21/06/2019,24/06/2019,26,10278
5333,24/06/2019,25/06/2019,26,7313
6812,30/06/2019,03/07/2019,26,2340
19688,06/07/2019,07/07/2019,26,16147
4898,08/07/2019,09/07/2019,26,7275
7682,13/07/2019,16/07/2019,26,15535
13598,16/07/2019,17/07/2019,26,17513
287,17/07/2019,19/07/2019,26,12779
12989,19/07/2019,21/07/2019,26,19446
12032,19/07/2019,20/07/2019,26,7974
9770,20/07/2019,21/07/2019,26,7756
14903,24/07/2019,25/07/2019,26,6268
809,27/07/2019,29/07/2019,26,16229
8030,29/07/2019,31/07/2019,26,10378
3767,31/07/2019,01/08/2019,26,9948
26,03/08/2019,04/08/2019,26,6785
4289,08/08/2019,11/08/2019,26,7211
11510,11/08/2019,12/08/2019,26,19302
4028,13/08/2019,14/08/2019,26,5176
6377,14/08/2019,16/08/2019,26,8210
5681,17/08/2019,19/08/2019,26,7350
6116,19/08/2019,20/08/2019,26,15390
15599,20/08/2019,21/08/2019,26,17725
461,21/08/2019,23/08/2019,26,11635
17078,23/08/2019,25/08/2019,26,14441
2027,25/08/2019,28/08/2019,26,18360
14381,28/08/2019,29/08/2019,26,9029
5159,04/09/2019,05/09/2019,26,174
5594,06/09/2019,09/09/2019,26,16700
14555,12/09/2019,14/09/2019,26,9051
9857,16/09/2019,17/09/2019,26,19140
9422,18/09/2019,19/09/2019,26,19091
10814,23/09/2019,24/09/2019,26,17231
10118,29/09/2019,30/09/2019,26,2673
3680,30/09/2019,02/10/2019,26,13140
6203,02/10/2019,03/10/2019,26,8188
200,02/10/2019,04/10/2019,26,1680
11075,04/10/2019,06/10/2019,26,10697
3071,06/10/2019,07/10/2019,26,11886
14468,07/10/2019,09/10/2019,26,11043
1766,09/10/2019,10/10/2019,26,18337
13163,09/10/2019,12/10/2019,26,17468
2636,12/10/2019,15/10/2019,26,1919
15425,15/10/2019,17/10/2019,26,4316
16817,15/10/2019,18/10/2019,26,17847
6725,18/10/2019,20/10/2019,26,2330
4550,25/10/2019,26/10/2019,26,15231
11945,26/10/2019,28/10/2019,26,8791
18209,02/11/2019,04/11/2019,26,6594
16382,04/11/2019,05/11/2019,26,6414
18383,04/11/2019,06/11/2019,26,3480
3593,06/11/2019,08/11/2019,26,2012
5507,08/11/2019,09/11/2019,26,8116
1505,13/11/2019,14/11/2019,26,11740
18122,14/11/2019,17/11/2019,26,14545
14729,17/11/2019,18/11/2019,26,17620
18818,18/11/2019,19/11/2019,26,3525
14294,21/11/2019,22/11/2019,26,14171
5768,23/11/2019,24/11/2019,26,18717
19079,26/11/2019,28/11/2019,26,18084
10901,30/11/2019,03/12/2019,26,754
16121,03/12/2019,05/12/2019,26,4387
13337,05/12/2019,08/12/2019,26,6107
7856,08/12/2019,09/12/2019,26,16936
10553,09/12/2019,10/12/2019,26,13805
16556,12/12/2019,14/12/2019,26,14389
2288,16/12/2019,17/12/2019,26,11815
15686,17/12/2019,18/12/2019,26,1222
9335,20/12/2019,22/12/2019,26,19080
18644,24/12/2019,27/12/2019,26,11465
15861,01/01/2019,02/01/2019,27,4366
16557,02/01/2019,03/01/2019,27,12389
17862,03/01/2019,04/01/2019,27,19955
3855,04/01/2019,06/01/2019,27,9955
7509,06/01/2019,09/01/2019,27,10318
3159,09/01/2019,10/01/2019,27,15093
13773,10/01/2019,11/01/2019,27,8967
288,11/01/2019,12/01/2019,27,14780
1854,12/01/2019,13/01/2019,27,18344
12816,13/01/2019,14/01/2019,27,4054
7248,14/01/2019,15/01/2019,27,16869
16209,16/01/2019,17/01/2019,27,1276
15165,18/01/2019,20/01/2019,27,11116
10032,20/01/2019,21/01/2019,27,17159
10815,22/01/2019,24/01/2019,27,5861
12120,24/01/2019,25/01/2019,27,7984
17340,25/01/2019,26/01/2019,27,3382
3594,27/01/2019,30/01/2019,27,5129
17514,01/02/2019,02/02/2019,27,17919
10554,02/02/2019,03/02/2019,27,718
12729,04/02/2019,07/02/2019,27,12012
16644,07/02/2019,08/02/2019,27,3317
5421,07/02/2019,09/02/2019,27,16685
11511,09/02/2019,10/02/2019,27,5926
375,09/02/2019,11/02/2019,27,3698
19254,11/02/2019,12/02/2019,27,9532
14034,12/02/2019,15/02/2019,27,19553
2985,15/02/2019,17/02/2019,27,11882
1071,18/02/2019,20/02/2019,27,3770
9423,20/02/2019,21/02/2019,27,5724
10380,21/02/2019,24/02/2019,27,15786
5943,25/02/2019,27/02/2019,27,13372
15513,27/02/2019,28/02/2019,27,1206
636,27/02/2019,01/03/2019,27,14823
10467,04/03/2019,07/03/2019,27,8642
15426,09/03/2019,11/03/2019,27,12284
897,11/03/2019,13/03/2019,27,4862
10989,14/03/2019,16/03/2019,27,8686
9597,16/03/2019,17/03/2019,27,17118
9249,17/03/2019,18/03/2019,27,15678
19776,19/03/2019,21/03/2019,27,14717
19689,21/03/2019,22/03/2019,27,12706
11163,22/03/2019,24/03/2019,27,7893
13860,25/03/2019,26/03/2019,27,10977
